,time,latitude,longitude,2m_temperature,diff
8524,1990-12-22 04:00:00,40.25,271.75,272.6518,-3.5026855
8525,1990-12-22 05:00:00,40.25,271.75,270.94894,-3.9294128
8526,1990-12-22 06:00:00,40.25,271.75,269.18674,-4.3650208
8530,1990-12-22 10:00:00,40.25,271.75,263.22748,-3.6851196
8531,1990-12-22 11:00:00,40.25,271.75,263.75504,-2.6740723
8537,1990-12-22 17:00:00,40.25,271.75,262.79358,-2.5935059
8538,1990-12-22 18:00:00,40.25,271.75,262.7358,-3.4346924
8539,1990-12-22 19:00:00,40.25,271.75,262.94653,-3.0587158
8540,1990-12-22 20:00:00,40.25,271.75,262.55945,-3.5115967
8541,1990-12-22 21:00:00,40.25,271.75,262.43927,-3.6011658
8542,1990-12-22 22:00:00,40.25,271.75,260.49603,-5.194031
8543,1990-12-22 23:00:00,40.25,271.75,260.10114,-4.777954
8544,1990-12-23 00:00:00,40.25,271.75,260.03732,-4.1237793
8545,1990-12-23 01:00:00,40.25,271.75,259.46817,-4.127777
8546,1990-12-23 02:00:00,40.25,271.75,259.43253,-3.5278015
8547,1990-12-23 03:00:00,40.25,271.75,259.77213,-2.661316
8571,1990-12-24 03:00:00,40.25,271.75,257.16183,-2.5276794
8590,1990-12-24 22:00:00,40.25,271.75,258.51965,-2.9779053
8614,1990-12-25 22:00:00,40.25,271.75,264.91324,-2.8465576
8618,1990-12-26 02:00:00,40.25,271.75,262.74954,-2.5723877
8619,1990-12-26 03:00:00,40.25,271.75,260.7675,-2.6311035
8638,1990-12-26 22:00:00,40.25,271.75,256.25436,-3.1322327
8701,1990-12-29 13:00:00,40.25,271.75,282.60748,-2.7057495
8703,1990-12-29 15:00:00,40.25,271.75,282.56207,-2.7375488
8704,1990-12-29 16:00:00,40.25,271.75,282.49698,-2.6740417
8705,1990-12-29 17:00:00,40.25,271.75,282.76645,-2.658722
8706,1990-12-29 18:00:00,40.25,271.75,282.56055,-3.1807861
8710,1990-12-29 22:00:00,40.25,271.75,275.82227,-3.4036255
8711,1990-12-29 23:00:00,40.25,271.75,274.76105,-2.6888733
8759,1990-12-31 23:00:00,40.25,271.75,259.58783,-2.585785
8782,1991-01-01 22:00:00,40.25,271.75,268.783,-3.6018372
8802,1991-01-02 18:00:00,40.25,271.75,268.04218,-3.152893
8803,1991-01-02 19:00:00,40.25,271.75,268.42206,-2.7254333
8804,1991-01-02 20:00:00,40.25,271.75,268.5707,-2.9767456
8805,1991-01-02 21:00:00,40.25,271.75,268.6638,-2.8390503
8806,1991-01-02 22:00:00,40.25,271.75,267.862,-3.4430847
8807,1991-01-02 23:00:00,40.25,271.75,267.78543,-2.9784546
8830,1991-01-03 22:00:00,40.25,271.75,260.49518,-4.296295
9094,1991-01-14 22:00:00,40.25,271.75,275.6528,-2.8029785
9190,1991-01-18 22:00:00,40.25,271.75,272.65067,-2.8961182
9191,1991-01-18 23:00:00,40.25,271.75,272.13156,-2.5808105
9214,1991-01-19 22:00:00,40.25,271.75,276.79257,-2.6481323
9238,1991-01-20 22:00:00,40.25,271.75,266.04272,-5.0312805
9239,1991-01-20 23:00:00,40.25,271.75,265.4046,-3.8398132
9240,1991-01-21 00:00:00,40.25,271.75,264.90894,-2.7019653
9262,1991-01-21 22:00:00,40.25,271.75,261.74887,-2.650177
9283,1991-01-22 19:00:00,40.25,271.75,263.42078,-2.5523987
9310,1991-01-23 22:00:00,40.25,271.75,270.4308,-4.4158325
9311,1991-01-23 23:00:00,40.25,271.75,270.33118,-3.4629822
9334,1991-01-24 22:00:00,40.25,271.75,263.23624,-4.0004883
9335,1991-01-24 23:00:00,40.25,271.75,263.3747,-3.1366882
9358,1991-01-25 22:00:00,40.25,271.75,264.65405,-2.5883179
9378,1991-01-26 18:00:00,40.25,271.75,265.1148,-2.5032349
9379,1991-01-26 19:00:00,40.25,271.75,264.6253,-3.7052917
9380,1991-01-26 20:00:00,40.25,271.75,265.403,-3.0369873
9381,1991-01-26 21:00:00,40.25,271.75,265.78732,-2.8182373
9382,1991-01-26 22:00:00,40.25,271.75,264.10532,-4.520935
9383,1991-01-26 23:00:00,40.25,271.75,264.30356,-4.0004272
9384,1991-01-27 00:00:00,40.25,271.75,264.3469,-2.5438232
9406,1991-01-27 22:00:00,40.25,271.75,270.7157,-2.8623962
9427,1991-01-28 19:00:00,40.25,271.75,273.3547,-2.7137756
9430,1991-01-28 22:00:00,40.25,271.75,271.84488,-4.483795
9431,1991-01-28 23:00:00,40.25,271.75,270.75784,-4.725189
9454,1991-01-29 22:00:00,40.25,271.75,269.97986,-2.534729
9478,1991-01-30 22:00:00,40.25,271.75,265.58734,-3.9701233
9479,1991-01-30 23:00:00,40.25,271.75,264.9935,-3.809204
9480,1991-01-31 00:00:00,40.25,271.75,263.9615,-3.1932678
9502,1991-01-31 22:00:00,40.25,271.75,265.4748,-3.4322205
9503,1991-01-31 23:00:00,40.25,271.75,265.34515,-2.9066162
9526,1991-02-01 22:00:00,40.25,271.75,275.62286,-2.6703491
9550,1991-02-02 22:00:00,40.25,271.75,277.94162,-4.872711
9551,1991-02-02 23:00:00,40.25,271.75,277.77725,-3.9532776
9574,1991-02-03 22:00:00,40.25,271.75,281.2805,-5.0108643
9575,1991-02-03 23:00:00,40.25,271.75,280.14972,-4.6721497
9595,1991-02-04 19:00:00,40.25,271.75,285.1035,-3.3388062
9596,1991-02-04 20:00:00,40.25,271.75,286.20865,-2.7374878
9597,1991-02-04 21:00:00,40.25,271.75,286.2166,-2.7786865
9598,1991-02-04 22:00:00,40.25,271.75,283.23666,-5.578888
9599,1991-02-04 23:00:00,40.25,271.75,282.7437,-4.8229675
9622,1991-02-05 22:00:00,40.25,271.75,278.61337,-2.880066
9667,1991-02-07 19:00:00,40.25,271.75,274.25412,-2.7507324
9668,1991-02-07 20:00:00,40.25,271.75,274.62,-2.8700867
9670,1991-02-07 22:00:00,40.25,271.75,273.89117,-3.763977
9671,1991-02-07 23:00:00,40.25,271.75,274.282,-2.7441711
9690,1991-02-08 18:00:00,40.25,271.75,275.41248,-3.6318665
9691,1991-02-08 19:00:00,40.25,271.75,275.71854,-3.9388428
9692,1991-02-08 20:00:00,40.25,271.75,276.91577,-3.5931396
9693,1991-02-08 21:00:00,40.25,271.75,277.63953,-3.175171
9694,1991-02-08 22:00:00,40.25,271.75,275.25867,-5.5092163
9695,1991-02-08 23:00:00,40.25,271.75,274.46704,-5.383484
9718,1991-02-09 22:00:00,40.25,271.75,278.67566,-5.0064087
9719,1991-02-09 23:00:00,40.25,271.75,277.0764,-5.011566
9742,1991-02-10 22:00:00,40.25,271.75,273.9786,-3.677948
9743,1991-02-10 23:00:00,40.25,271.75,273.84695,-2.995758
9766,1991-02-11 22:00:00,40.25,271.75,270.94482,-2.776123
9767,1991-02-11 23:00:00,40.25,271.75,270.65186,-2.7374573
9790,1991-02-12 22:00:00,40.25,271.75,275.29645,-3.46109
9791,1991-02-12 23:00:00,40.25,271.75,275.01736,-3.3734436
9814,1991-02-13 22:00:00,40.25,271.75,274.75116,-3.030304
9838,1991-02-14 22:00:00,40.25,271.75,266.9724,-3.5703735
9839,1991-02-14 23:00:00,40.25,271.75,267.13705,-2.7539673
9862,1991-02-15 22:00:00,40.25,271.75,260.1927,-2.781067
9863,1991-02-15 23:00:00,40.25,271.75,260.086,-2.6440125
9939,1991-02-19 03:00:00,40.25,271.75,284.193,-2.717102
9940,1991-02-19 04:00:00,40.25,271.75,283.65506,-2.8440552
9941,1991-02-19 05:00:00,40.25,271.75,282.809,-2.8373108
9942,1991-02-19 06:00:00,40.25,271.75,282.79236,-2.6427612
9958,1991-02-19 22:00:00,40.25,271.75,274.83984,-3.3617554
9959,1991-02-19 23:00:00,40.25,271.75,274.54507,-2.829712
9982,1991-02-20 22:00:00,40.25,271.75,280.00848,-2.6055908
10006,1991-02-21 22:00:00,40.25,271.75,284.3028,-4.0780945
10007,1991-02-21 23:00:00,40.25,271.75,284.23813,-3.5257568
10030,1991-02-22 22:00:00,40.25,271.75,275.08206,-3.9868164
10031,1991-02-22 23:00:00,40.25,271.75,274.96936,-3.246399
10078,1991-02-24 22:00:00,40.25,271.75,273.3246,-2.7738342
10102,1991-02-25 22:00:00,40.25,271.75,270.39902,-2.5301208
10217,1991-03-02 17:00:00,40.25,271.75,282.53415,-2.7444153
10218,1991-03-02 18:00:00,40.25,271.75,280.1182,-4.026062
10219,1991-03-02 19:00:00,40.25,271.75,277.90536,-4.0966797
10222,1991-03-02 22:00:00,40.25,271.75,273.16052,-2.708252
10243,1991-03-03 19:00:00,40.25,271.75,272.59055,-2.6803284
10244,1991-03-03 20:00:00,40.25,271.75,272.98944,-3.0023193
10245,1991-03-03 21:00:00,40.25,271.75,273.3915,-2.8308105
10246,1991-03-03 22:00:00,40.25,271.75,271.88177,-4.2898254
10247,1991-03-03 23:00:00,40.25,271.75,271.44315,-4.1105347
10248,1991-03-04 00:00:00,40.25,271.75,271.34485,-2.9395752
10270,1991-03-04 22:00:00,40.25,271.75,276.89786,-2.6028137
10271,1991-03-04 23:00:00,40.25,271.75,276.78616,-2.5009766
10291,1991-03-05 19:00:00,40.25,271.75,283.94153,-2.5019226
10311,1991-03-06 15:00:00,40.25,271.75,277.516,-3.0983887
10316,1991-03-06 20:00:00,40.25,271.75,276.42764,-2.5119019
10318,1991-03-06 22:00:00,40.25,271.75,275.56528,-3.9728699
10319,1991-03-06 23:00:00,40.25,271.75,276.34772,-3.3894348
10320,1991-03-07 00:00:00,40.25,271.75,276.1975,-3.2818604
10323,1991-03-07 03:00:00,40.25,271.75,272.4779,-3.370758
10324,1991-03-07 04:00:00,40.25,271.75,272.1863,-2.7886963
10438,1991-03-11 22:00:00,40.25,271.75,281.2632,-3.6273804
10632,1991-03-20 00:00:00,40.25,271.75,282.0683,-3.7445679
10654,1991-03-20 22:00:00,40.25,271.75,287.66556,-2.90094
10714,1991-03-23 10:00:00,40.25,271.75,284.2417,-2.7270203
10726,1991-03-23 22:00:00,40.25,271.75,283.8826,-2.6147156
10730,1991-03-24 02:00:00,40.25,271.75,282.71198,-2.506897
10735,1991-03-24 07:00:00,40.25,271.75,280.9495,-2.598114
10736,1991-03-24 08:00:00,40.25,271.75,279.38052,-3.5280762
10737,1991-03-24 09:00:00,40.25,271.75,278.63715,-3.0774841
10738,1991-03-24 10:00:00,40.25,271.75,276.9827,-3.2461853
10822,1991-03-27 22:00:00,40.25,271.75,292.7852,-3.7801208
10823,1991-03-27 23:00:00,40.25,271.75,292.41788,-3.1699219
10826,1991-03-28 02:00:00,40.25,271.75,287.08286,-6.3182983
10827,1991-03-28 03:00:00,40.25,271.75,279.76105,-7.405121
10828,1991-03-28 04:00:00,40.25,271.75,277.69257,-4.9237976
10829,1991-03-28 05:00:00,40.25,271.75,276.08173,-3.332306
10830,1991-03-28 06:00:00,40.25,271.75,275.62744,-2.6254272
10834,1991-03-28 10:00:00,40.25,271.75,273.0511,-2.921051
10853,1991-03-29 05:00:00,40.25,271.75,277.08957,-4.582489
10854,1991-03-29 06:00:00,40.25,271.75,275.81836,-3.7920227
10870,1991-03-29 22:00:00,40.25,271.75,273.99124,-3.0818481
10871,1991-03-29 23:00:00,40.25,271.75,273.37057,-2.6068726
10918,1991-03-31 22:00:00,40.25,271.75,283.25665,-2.7919006
11012,1991-04-04 20:00:00,40.25,271.75,285.9018,-2.6003113
11013,1991-04-04 21:00:00,40.25,271.75,286.36273,-2.542633
11129,1991-04-09 17:00:00,40.25,271.75,285.75775,-2.930359
11130,1991-04-09 18:00:00,40.25,271.75,284.00598,-2.5787964
11131,1991-04-09 19:00:00,40.25,271.75,283.6838,-3.3057556
11132,1991-04-09 20:00:00,40.25,271.75,281.87054,-2.8743896
11134,1991-04-09 22:00:00,40.25,271.75,281.6633,-2.6720886
11254,1991-04-14 22:00:00,40.25,271.75,293.51123,-2.8190918
11255,1991-04-14 23:00:00,40.25,271.75,293.273,-2.816101
11266,1991-04-15 10:00:00,40.25,271.75,282.35187,-5.214264
11326,1991-04-17 22:00:00,40.25,271.75,289.50638,-2.8962708
11350,1991-04-18 22:00:00,40.25,271.75,288.2995,-2.6529846
11371,1991-04-19 19:00:00,40.25,271.75,283.43958,-3.6463623
11372,1991-04-19 20:00:00,40.25,271.75,283.8425,-3.7581177
11373,1991-04-19 21:00:00,40.25,271.75,283.97964,-3.654602
11374,1991-04-19 22:00:00,40.25,271.75,284.28998,-2.8010254
11375,1991-04-19 23:00:00,40.25,271.75,283.6659,-2.6682434
11427,1991-04-22 03:00:00,40.25,271.75,278.1057,-2.5249329
11469,1991-04-23 21:00:00,40.25,271.75,287.49664,-2.5763245
11470,1991-04-23 22:00:00,40.25,271.75,281.5142,-2.967926
11471,1991-04-23 23:00:00,40.25,271.75,282.1672,-2.6660156
11611,1991-04-29 19:00:00,40.25,271.75,293.13763,-3.1444397
11612,1991-04-29 20:00:00,40.25,271.75,293.8868,-3.7967834
11614,1991-04-29 22:00:00,40.25,271.75,294.62894,-3.082489
11615,1991-04-29 23:00:00,40.25,271.75,295.21005,-2.64917
11619,1991-04-30 03:00:00,40.25,271.75,290.31937,-4.590271
11620,1991-04-30 04:00:00,40.25,271.75,288.47992,-5.2493896
11621,1991-04-30 05:00:00,40.25,271.75,287.07053,-3.9847412
11667,1991-05-02 03:00:00,40.25,271.75,283.09995,-2.6519775
11693,1991-05-03 05:00:00,40.25,271.75,283.71573,-3.2230835
11710,1991-05-03 22:00:00,40.25,271.75,288.1122,-2.602234
11758,1991-05-05 22:00:00,40.25,271.75,291.68225,-2.7778625
11759,1991-05-05 23:00:00,40.25,271.75,290.69995,-3.5667725
11760,1991-05-06 00:00:00,40.25,271.75,288.57376,-4.016876
11761,1991-05-06 01:00:00,40.25,271.75,286.2093,-3.1711426
11762,1991-05-06 02:00:00,40.25,271.75,282.48557,-3.5926208
11763,1991-05-06 03:00:00,40.25,271.75,281.3373,-2.7623901
11778,1991-05-06 18:00:00,40.25,271.75,281.35162,-2.571106
11779,1991-05-06 19:00:00,40.25,271.75,281.24072,-2.5740662
11780,1991-05-06 20:00:00,40.25,271.75,281.39813,-2.6997986
11789,1991-05-07 05:00:00,40.25,271.75,278.94824,-2.8609924
11830,1991-05-08 22:00:00,40.25,271.75,294.41235,-2.8155823
11974,1991-05-14 22:00:00,40.25,271.75,296.532,-5.17041
11975,1991-05-14 23:00:00,40.25,271.75,296.76575,-4.7073364
11976,1991-05-15 00:00:00,40.25,271.75,295.5735,-5.3829956
11984,1991-05-15 08:00:00,40.25,271.75,290.65588,-2.6190796
11989,1991-05-15 13:00:00,40.25,271.75,292.4904,-2.5589905
12020,1991-05-16 20:00:00,40.25,271.75,296.51428,-3.6019287
12023,1991-05-16 23:00:00,40.25,271.75,294.26788,-4.392578
12046,1991-05-17 22:00:00,40.25,271.75,297.99847,-3.867279
12047,1991-05-17 23:00:00,40.25,271.75,296.38663,-3.9216309
12057,1991-05-18 09:00:00,40.25,271.75,288.5511,-2.7695618
12061,1991-05-18 13:00:00,40.25,271.75,289.91425,-3.3163147
12062,1991-05-18 14:00:00,40.25,271.75,291.01526,-2.7762756
12063,1991-05-18 15:00:00,40.25,271.75,292.01144,-2.5662231
12064,1991-05-18 16:00:00,40.25,271.75,292.37122,-3.0542908
12065,1991-05-18 17:00:00,40.25,271.75,292.92444,-3.2781067
12066,1991-05-18 18:00:00,40.25,271.75,292.87744,-3.8461304
12069,1991-05-18 21:00:00,40.25,271.75,293.18298,-3.026825
12070,1991-05-18 22:00:00,40.25,271.75,292.23563,-3.9505615
12071,1991-05-18 23:00:00,40.25,271.75,292.33505,-2.7146301
12077,1991-05-19 05:00:00,40.25,271.75,288.747,-2.7080994
12078,1991-05-19 06:00:00,40.25,271.75,288.09155,-2.7674866
12091,1991-05-19 19:00:00,40.25,271.75,288.021,-2.6003418
12166,1991-05-22 22:00:00,40.25,271.75,297.1974,-3.0473328
12167,1991-05-22 23:00:00,40.25,271.75,296.57712,-2.708252
12238,1991-05-25 22:00:00,40.25,271.75,296.9943,-2.9744873
12333,1991-05-29 21:00:00,40.25,271.75,298.36737,-3.4496765
12334,1991-05-29 22:00:00,40.25,271.75,299.22504,-2.6221313
12335,1991-05-29 23:00:00,40.25,271.75,297.71698,-2.6081238
12386,1991-06-01 02:00:00,40.25,271.75,297.0929,-2.9053345
12387,1991-06-01 03:00:00,40.25,271.75,295.1287,-3.0735168
12389,1991-06-01 05:00:00,40.25,271.75,294.58258,-3.0697327
12431,1991-06-02 23:00:00,40.25,271.75,300.53107,-2.498169
12743,1991-06-15 23:00:00,40.25,271.75,298.3283,-6.8410034
12886,1991-06-21 22:00:00,40.25,271.75,300.9864,-3.5700073
12887,1991-06-21 23:00:00,40.25,271.75,300.84863,-3.586792
12888,1991-06-22 00:00:00,40.25,271.75,298.66312,-4.42572
13128,1991-07-02 00:00:00,40.25,271.75,301.31186,-3.5931091
13150,1991-07-02 22:00:00,40.25,271.75,299.80994,-3.2632446
13151,1991-07-02 23:00:00,40.25,271.75,300.51117,-2.697113
13152,1991-07-03 00:00:00,40.25,271.75,298.35562,-4.6413574
13154,1991-07-03 02:00:00,40.25,271.75,295.9593,-2.9562988
13155,1991-07-03 03:00:00,40.25,271.75,294.67203,-2.742279
13165,1991-07-03 13:00:00,40.25,271.75,294.33398,-2.8953247
13174,1991-07-03 22:00:00,40.25,271.75,300.36728,-2.7164612
13276,1991-07-08 04:00:00,40.25,271.75,299.1177,-3.1445007
13319,1991-07-09 23:00:00,40.25,271.75,294.83527,-2.546692
13496,1991-07-17 08:00:00,40.25,271.75,291.2173,-2.90979
13639,1991-07-23 07:00:00,40.25,271.75,297.8422,-2.5742493
13675,1991-07-24 19:00:00,40.25,271.75,294.51694,-3.191742
13676,1991-07-24 20:00:00,40.25,271.75,294.4681,-2.618164
13683,1991-07-25 03:00:00,40.25,271.75,289.40295,-3.1318665
13693,1991-07-25 13:00:00,40.25,271.75,289.46268,-2.562378
13707,1991-07-26 03:00:00,40.25,271.75,291.3273,-2.5392761
13803,1991-07-30 03:00:00,40.25,271.75,292.09363,-2.929016
13804,1991-07-30 04:00:00,40.25,271.75,291.13702,-2.7199402
13805,1991-07-30 05:00:00,40.25,271.75,289.3701,-3.3328552
13806,1991-07-30 06:00:00,40.25,271.75,288.7783,-2.8006592
13807,1991-07-30 07:00:00,40.25,271.75,288.3227,-2.5458374
13808,1991-07-30 08:00:00,40.25,271.75,286.73227,-2.5670166
13813,1991-07-30 13:00:00,40.25,271.75,288.07556,-3.1781921
13829,1991-07-31 05:00:00,40.25,271.75,290.1855,-3.1790466
13837,1991-07-31 13:00:00,40.25,271.75,288.86658,-3.5575256
13838,1991-07-31 14:00:00,40.25,271.75,290.24457,-5.1462708
13848,1991-08-01 00:00:00,40.25,271.75,298.98175,-3.204895
13849,1991-08-01 01:00:00,40.25,271.75,297.943,-3.0169373
13918,1991-08-03 22:00:00,40.25,271.75,299.18866,-3.2200623
13964,1991-08-05 20:00:00,40.25,271.75,291.9387,-2.5065613
13987,1991-08-06 19:00:00,40.25,271.75,292.35287,-2.8857117
13990,1991-08-06 22:00:00,40.25,271.75,294.03732,-2.6430054
13991,1991-08-06 23:00:00,40.25,271.75,294.15637,-2.567505
13992,1991-08-07 00:00:00,40.25,271.75,293.768,-2.7305908
14035,1991-08-08 19:00:00,40.25,271.75,298.19455,-2.5698853
14038,1991-08-08 22:00:00,40.25,271.75,298.07043,-2.7979126
14149,1991-08-13 13:00:00,40.25,271.75,288.82312,-2.710785
14173,1991-08-14 13:00:00,40.25,271.75,288.2029,-3.6286316
14189,1991-08-15 05:00:00,40.25,271.75,290.1245,-3.4266663
14197,1991-08-15 13:00:00,40.25,271.75,288.9857,-3.5664368
14221,1991-08-16 13:00:00,40.25,271.75,291.4249,-2.6568604
14279,1991-08-18 23:00:00,40.25,271.75,297.19208,-2.5952759
14437,1991-08-25 13:00:00,40.25,271.75,293.60297,-2.5380554
14518,1991-08-28 22:00:00,40.25,271.75,302.1146,-4.003784
14592,1991-09-01 00:00:00,40.25,271.75,297.13425,-2.7993774
14594,1991-09-01 02:00:00,40.25,271.75,294.588,-2.580902
14602,1991-09-01 10:00:00,40.25,271.75,290.03647,-2.556305
14638,1991-09-02 22:00:00,40.25,271.75,299.93637,-2.6470337
14640,1991-09-03 00:00:00,40.25,271.75,299.53275,-2.4913635
14662,1991-09-03 22:00:00,40.25,271.75,295.3197,-5.81015
14663,1991-09-03 23:00:00,40.25,271.75,294.65155,-3.3520203
14693,1991-09-05 05:00:00,40.25,271.75,289.17728,-2.6786804
14698,1991-09-05 10:00:00,40.25,271.75,286.0251,-2.691803
14782,1991-09-08 22:00:00,40.25,271.75,299.38696,-3.5221558
14783,1991-09-08 23:00:00,40.25,271.75,299.24176,-2.9406738
14878,1991-09-12 22:00:00,40.25,271.75,302.22394,-4.342102
14879,1991-09-12 23:00:00,40.25,271.75,302.0901,-3.3586426
14880,1991-09-13 00:00:00,40.25,271.75,301.02478,-2.5482178
14901,1991-09-13 21:00:00,40.25,271.75,304.15317,-2.6387024
14926,1991-09-14 22:00:00,40.25,271.75,302.78802,-3.0825806
14962,1991-09-16 10:00:00,40.25,271.75,293.89713,-2.9597473
14974,1991-09-16 22:00:00,40.25,271.75,296.75867,-3.3422546
14975,1991-09-16 23:00:00,40.25,271.75,296.4548,-2.8519897
14979,1991-09-17 03:00:00,40.25,271.75,290.4376,-3.1756592
14981,1991-09-17 05:00:00,40.25,271.75,289.37048,-2.6602783
14986,1991-09-17 10:00:00,40.25,271.75,284.92444,-3.5266418
14987,1991-09-17 11:00:00,40.25,271.75,284.44223,-3.6059875
14998,1991-09-17 22:00:00,40.25,271.75,295.4738,-2.9650574
14999,1991-09-17 23:00:00,40.25,271.75,295.68094,-2.553955
15000,1991-09-18 00:00:00,40.25,271.75,294.9465,-2.5909119
15011,1991-09-18 11:00:00,40.25,271.75,288.65442,-2.9246826
15014,1991-09-18 14:00:00,40.25,271.75,286.33743,-2.6486206
15019,1991-09-18 19:00:00,40.25,271.75,288.67303,-2.6093445
15022,1991-09-18 22:00:00,40.25,271.75,286.34082,-4.511627
15023,1991-09-18 23:00:00,40.25,271.75,286.0715,-3.9581604
15024,1991-09-19 00:00:00,40.25,271.75,285.81305,-3.179016
15026,1991-09-19 02:00:00,40.25,271.75,283.8655,-3.0838928
15027,1991-09-19 03:00:00,40.25,271.75,282.76218,-3.5987854
15028,1991-09-19 04:00:00,40.25,271.75,282.71164,-3.154358
15029,1991-09-19 05:00:00,40.25,271.75,281.16177,-4.1254272
15030,1991-09-19 06:00:00,40.25,271.75,280.593,-3.9300232
15031,1991-09-19 07:00:00,40.25,271.75,280.44632,-2.5273743
15032,1991-09-19 08:00:00,40.25,271.75,278.97302,-2.7947388
15033,1991-09-19 09:00:00,40.25,271.75,278.22986,-2.7994995
15034,1991-09-19 10:00:00,40.25,271.75,275.82764,-4.4278564
15035,1991-09-19 11:00:00,40.25,271.75,275.83902,-4.01828
15036,1991-09-19 12:00:00,40.25,271.75,276.14053,-3.3282166
15037,1991-09-19 13:00:00,40.25,271.75,276.4518,-3.7069702
15051,1991-09-20 03:00:00,40.25,271.75,279.88556,-3.0202942
15053,1991-09-20 05:00:00,40.25,271.75,278.10648,-3.2892456
15054,1991-09-20 06:00:00,40.25,271.75,277.70215,-2.9196472
15055,1991-09-20 07:00:00,40.25,271.75,277.57175,-3.1418762
15056,1991-09-20 08:00:00,40.25,271.75,276.41815,-2.842743
15057,1991-09-20 09:00:00,40.25,271.75,275.80255,-3.033661
15058,1991-09-20 10:00:00,40.25,271.75,274.5945,-3.6973267
15059,1991-09-20 11:00:00,40.25,271.75,274.2578,-3.6175537
15060,1991-09-20 12:00:00,40.25,271.75,274.63742,-2.778839
15061,1991-09-20 13:00:00,40.25,271.75,275.20514,-4.283661
15072,1991-09-21 00:00:00,40.25,271.75,285.0375,-2.5780945
15075,1991-09-21 03:00:00,40.25,271.75,280.71085,-2.717163
15077,1991-09-21 05:00:00,40.25,271.75,279.08154,-2.8113403
15078,1991-09-21 06:00:00,40.25,271.75,278.69302,-2.7756653
15079,1991-09-21 07:00:00,40.25,271.75,278.48196,-3.117981
15082,1991-09-21 10:00:00,40.25,271.75,277.19165,-2.5354004
15083,1991-09-21 11:00:00,40.25,271.75,277.1309,-2.5337524
15085,1991-09-21 13:00:00,40.25,271.75,278.50595,-2.8890991
15130,1991-09-23 10:00:00,40.25,271.75,279.30606,-3.5067444
15131,1991-09-23 11:00:00,40.25,271.75,279.55057,-2.8214111
15133,1991-09-23 13:00:00,40.25,271.75,280.469,-2.7645874
15142,1991-09-23 22:00:00,40.25,271.75,288.48407,-3.427124
15143,1991-09-23 23:00:00,40.25,271.75,288.61258,-2.8824463
15144,1991-09-24 00:00:00,40.25,271.75,287.40723,-3.0917053
15147,1991-09-24 03:00:00,40.25,271.75,282.89133,-3.623993
15148,1991-09-24 04:00:00,40.25,271.75,281.94003,-2.5384521
15166,1991-09-24 22:00:00,40.25,271.75,287.49326,-4.058075
15167,1991-09-24 23:00:00,40.25,271.75,287.4646,-3.3883057
15168,1991-09-25 00:00:00,40.25,271.75,286.98584,-2.9707642
15171,1991-09-25 03:00:00,40.25,271.75,282.48587,-3.3399353
15172,1991-09-25 04:00:00,40.25,271.75,282.15842,-2.8180847
15173,1991-09-25 05:00:00,40.25,271.75,280.94916,-3.0951233
15174,1991-09-25 06:00:00,40.25,271.75,280.2319,-2.9333496
15178,1991-09-25 10:00:00,40.25,271.75,277.2591,-3.4520874
15181,1991-09-25 13:00:00,40.25,271.75,279.33255,-2.565796
15190,1991-09-25 22:00:00,40.25,271.75,290.5465,-2.483551
15202,1991-09-26 10:00:00,40.25,271.75,279.00787,-4.0899963
15203,1991-09-26 11:00:00,40.25,271.75,279.08728,-3.4369202
15204,1991-09-26 12:00:00,40.25,271.75,279.27856,-2.7651978
15205,1991-09-26 13:00:00,40.25,271.75,279.69186,-2.721466
15214,1991-09-26 22:00:00,40.25,271.75,285.93378,-2.8780518
15219,1991-09-27 03:00:00,40.25,271.75,279.91083,-4.1217346
15220,1991-09-27 04:00:00,40.25,271.75,279.3304,-3.8448792
15221,1991-09-27 05:00:00,40.25,271.75,278.09476,-3.979248
15222,1991-09-27 06:00:00,40.25,271.75,277.5842,-3.8163452
15223,1991-09-27 07:00:00,40.25,271.75,277.64905,-3.56604
15226,1991-09-27 10:00:00,40.25,271.75,275.88455,-3.0954285
15238,1991-09-27 22:00:00,40.25,271.75,285.80804,-3.6056824
15239,1991-09-27 23:00:00,40.25,271.75,285.56357,-2.8904114
15262,1991-09-28 22:00:00,40.25,271.75,291.21,-3.1170654
15263,1991-09-28 23:00:00,40.25,271.75,291.54153,-2.6845398
15286,1991-09-29 22:00:00,40.25,271.75,295.94278,-3.3789062
